0073201071030SANWA R SP I-MX O SHP R       GROZ    0002500001000010000000104
0073201071040SANWA R SP I-MX O TOM VG R    GROZ    0002500001000010000000104
0076186000010SAPPORO SP R-MX O ORIGNL NDL  GROZ    0003500001000010000000106
0076186000020SAPPORO SP R-MX O CH NDL      GROZ    0003500001000010000000106
0076186000030SAPPORO SP R-MX O BF NDL      GROZ    0003500001000010000000106
0040100002120SPICE ISLANDS BS R-MX BF STOCKGROZ    0003200001000010000000108
0040100002210SPICE ISLANDS BS R-MX CH STOCKGROZ    0003200001000010000000108
0045300215170SP STRTR SP R-MX BF VG        GROZ    0007100001000010000000110
0045300215180SP STRTR SP R-MX BF BRLY      GROZ    0006700001000010000000110
0045300215190SP STRTR SP R-MX BF NDL       GROZ    0006700001000010000000110
0045300215200SP STRTR SP R-MX CH NDL       GROZ    0005900001000010000000110
0045300228110SP STRTR SP R-MX CH VG        GROZ    0005800001000010000000110
0045300238590SP STRTR SP R-MX GRND BF VG   GROZ    0006400001000010000000110
0045300285550SP STRTR SP R-MX SPLT PEA     GROZ    0009300001000010000000110
0071850124280MBT BRH I-MX CH 8'S           GROZ    0001500001000010000000112
0041147000490EST SP I-MX LS MNHT CL CHW 2'SGROZ    0000700001000010000000114
0041147000500EST SP I-MX LS CR VG 2'S      GROZ    0001200001000010000000114
0041147000510EST SP I-MX LS CH 2'S         GROZ    0000770001000010000000114
0041147000520EST SP I-MX LS CR TOM 2'S     GROZ    0000900001000010000000114
0041147000530EST SP I-MX LS CR MR 2'S      GROZ    0001130001000010000000114
0041147000540EST SP I-MX LS TOM VG 2'S     GROZ    0001250001000010000000114
0041000003130LP I-S-C SP R-MX CA CR BRC 2'SGROZ    0001400001000010000000116
0041000003140LP I-S-C SP R-MX CR ASP PS 2'SGROZ    0001200001000010000000116
0041000003150LP I-S-C SP R-MX CR MR A-R 2'SGROZ    0001600001000010000000116
0041000003160LP I-S-C SP R-MX LBST BSQ 2'S GROZ    0001400001000010000000116
0041000003170LP I-S-C SP R-MX NE CL CHW 2'SGROZ    0002000001000010000000116
0041000003190LP I-S-C SP R-MX CR CH/MR 2'S GROZ    0002000001000010000000116
0041000003240LP SP R-MX NDL/CH BRH 2'S     GROZ    0004800001000010000000116
0041000003320LP SP R-MX CH NDL/MT 2'S      GROZ    0003500001000010000000116
0041000003620LP SP R-MX ON 2'S             GROZ    0002750001000010000000116
0041000003640LP SP R-MX GL MR 2'S          GROZ    0002000001000010000000116
0041000003650LP SP R-MX GL ON 2'S          GROZ    0002500001000010000000116
0041000003850LP SP R-MX HTY CH NDL 2'S     GROZ    0003800001000010000000116
0041000003860LP SP R-MX HTY BF NDL 2'S     GROZ    0004400001000010000000116
0041000003870LP SP R-MX HTY TOM NDL 2'S    GROZ    0004700001000010000000116
0041000003940LP SP R-MX HTY NDL 2'S        GROZ    0004000001000010000000116
0041000003960LP SP R-MX TOM ON 2'S         GROZ    0003400001000010000000116
0041000003980LP SP R-MX BF MR 2'S          GROZ    0002500001000010000000116
0041000004080LP SP R-MX BFY ON 2'S         GROZ    0002250001000010000000116
0041000004130LP RP SP&DIP R-MX ON MR 2'S   GROZ    0002000001000010000000116
0041000004220LP RP SP&DIP R-MX VG 2'S      GROZ    0001800001000010000000116
0041000004300LP SP R-MX HTY MINSTR 2'S     GROZ    0004900001000010000000116
0041000004310LP SP R-MX HTY RCE VG 2'S     GROZ    0004600001000010000000116
0041000004330LP SP R-MX HTY NDL 3'S        GROZ    0004800001000010000000116
0041000004350LP SP R-MX HTY CR CH VG 2'S   GROZ    0003200001000010000000116
0041000004360LP SP R-MX HTY FR ON 2'S      GROZ    0002200001000010000000116
0041000004590LP SP R-MX CY VG 2'S          GROZ    0004000001000010000000116
0041000004610LP RP SP&DIP R-MX NCH CHS 2'S GROZ    0003000001000010000000116
0041000004620LP RP SP&DIP R-MX CR HERB 2'S GROZ    0002800001000010000000116
0041000004640LP SP R-MX VG BF 2'S          GROZ    0003500001000010000000116
0041000004900LP SP R-MX RING-O-NDL 2'S     GROZ    0004300001000010000000116
0041000014150LP C-S SP I-MX CR BRC 3'S     GROZ    0001800001000010000000116
0041000014160LP C-S SP I-MX CR ON 3'S      GROZ    0002000001000010000000116
0041000014170LP C-S SP I-MX CR BRC&CHS 3'S GROZ    0002000001000010000000116
0041000014230LP C-S CY SP I-MX VA PEA 2'S  GROZ    0002100001000010000000116
0041000014300LP C-S L-N SP I-MX CH 2'S     GROZ    0002100001000010000000116
0041000014310LP C-S L-N SP I-MX BF 2'S     GROZ    0002100001000010000000116
0041000014320LP C-S L-N SP I-MX GRD VG 2'S GROZ    0002200001000010000000116
0041000014330LP C-S L-N SP I-MX O 2'S      GROZ    0002000001000010000000116
0041000014340LP C-S L-N SP I-MX TOM VG 2'S GROZ    0002000001000010000000116
0041000014350LP C-S L-N SP I-MX CR CH 2'S  GROZ    0002300001000010000000116
0041000014550LP C-S CY SP I-MX CR CH/CN 3'SGROZ    0002900001000010000000116
0041000014560LP C-S CY SP I-MX SHP BSQ 2'S GROZ    0002200001000010000000116
0041000014580LP C-S CY SP I-MX CR CH VG 3'SGROZ    0002200001000010000000116
0041000014590LP C-S CY SP I-MX VG/MB 3'S   GROZ    0002500001000010000000116
0041000014600LP C-S CY SP I-MX CH SUP 3'S  GROZ    0002000001000010000000116
